ride_name,ride_url,park_url,length_ft,height_ft,speed_mph,park_name,year_active,park_operator
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1988,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1989,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1990,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1991,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1992,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1993,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1994,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1995,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1996,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1997,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1998,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,1999,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2000,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2001,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2002,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2003,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2004,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2005,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2006,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2007,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2008,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2009,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2010,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2011,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2012,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2013,six_flags
cyclone,https://rcdb.com/180.htm,https://rcdb.com/4565.htm,3600,112,45,six_flags_new_england,2014,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1967,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1968,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1969,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1970,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1971,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1972,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1973,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1974,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1975,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1976,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1977,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1978,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1979,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1980,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1981,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1982,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1983,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1984,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1985,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1986,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1987,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1988,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1989,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1990,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1991,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1992,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1993,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1994,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1995,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1996,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1997,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1998,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,1999,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2000,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2001,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2002,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2003,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2004,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2005,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2006,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2007,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2008,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2009,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2010,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2011,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2012,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2013,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2014,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2015,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2016,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2017,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2018,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2019,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2020,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2021,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2022,six_flags
dahlonega_mine_train,https://rcdb.com/42.htm,https://rcdb.com/4535.htm,2327,37,29,six_flags_over_georgia,2023,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2011,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2012,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2013,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2014,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2015,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2016,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2017,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2018,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2019,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2020,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2021,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2022,six_flags
dare_devil_dive,https://rcdb.com/9430.htm,https://rcdb.com/4535.htm,2099,95,52,six_flags_over_georgia,2023,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2008,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2009,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2010,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2011,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2012,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2013,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2014,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2015,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2016,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2017,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2018,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2019,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2020,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2021,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2022,six_flags
dark_knight,https://rcdb.com/4046.htm,https://rcdb.com/4530.htm,1213,NA,NA,six_flags_great_america,2023,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2008,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2009,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2010,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2011,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2012,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2013,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2014,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2015,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2016,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2017,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2018,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2019,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2020,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2021,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2022,six_flags
dark_knight,https://rcdb.com/4047.htm,https://rcdb.com/4534.htm,1213,NA,NA,six_flags_great_adventure,2023,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1976,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1977,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1978,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1979,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1980,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1981,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1982,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1983,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1984,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1985,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1986,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1987,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1988,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1989,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1990,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1991,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1992,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1993,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1994,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1995,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1996,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1997,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1998,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,1999,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2000,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2001,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2002,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2003,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2004,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2005,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2006,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2007,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2008,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2009,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2010,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2011,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2012,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2013,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2014,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2015,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2016,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2017,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2018,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2019,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2020,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2021,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2022,six_flags
demon,https://rcdb.com/3.htm,https://rcdb.com/4530.htm,2130,103.7,50,six_flags_great_america,2023,six_flags
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1977,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1978,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1979,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1980,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1981,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1982,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1983,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1984,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1985,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1986,cedar_fair
demon,https://rcdb.com/313.htm,https://rcdb.com/4540.htm,635,56,45,kings_island,1987,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1976,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1977,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1978,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1979,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1980,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1981,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1982,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1983,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1984,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1985,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1986,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1987,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1988,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1989,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1990,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1991,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1992,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1993,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1994,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1995,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1996,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1997,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1998,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,1999,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2000,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2001,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2002,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2003,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2004,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2005,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2006,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2007,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2008,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2009,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2010,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2011,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2012,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2013,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2014,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2015,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2016,cedar_fair
demon,https://rcdb.com/76.htm,https://rcdb.com/4541.htm,2130,102,50,californias_great_america,2017,cedar_fair
