ride_name,type,design,scale,park_name,ride_status,ride_url,park_url,opened,closed,opened2,closed2,yro_best,yrc_best
inferno_mountain_coaster,steel,sit_down,thrill,purgatory_resort,operating,https://rcdb.com/16692.htm,https://rcdb.com/16691.htm,NA,NA,NA,NA,NA,NA
dragon_coaster,steel,sit_down,family,castle_fun_center,operating,https://rcdb.com/16246.htm,https://rcdb.com/16245.htm,NA,NA,NA,NA,NA,NA
rattling_iron,steel,sit_down,kiddie,ricochet_canyon,operating,https://rcdb.com/20395.htm,https://rcdb.com/20394.htm,NA,NA,NA,NA,NA,NA
runaway,steel,sit_down,thrill,branson_mountain_adventure_park,operating,https://rcdb.com/13674.htm,https://rcdb.com/13673.htm,NA,NA,NA,NA,NA,NA
the_branson_coaster,steel,sit_down,thrill,branson_sawmill,operating,https://rcdb.com/14962.htm,https://rcdb.com/14960.htm,NA,NA,NA,NA,NA,NA
breathtaker,steel,sit_down,thrill,aspen_snowmass_ski_resort,operating,https://rcdb.com/16026.htm,https://rcdb.com/16025.htm,NA,NA,NA,NA,NA,NA
copperhead_mountain_coaster,steel,sit_down,thrill,shepherds_adventure_park,operating,https://rcdb.com/19131.htm,https://rcdb.com/19130.htm,NA,NA,NA,NA,NA,NA
spinning_coaster,steel,sit_down,family,track_family_fun_parks,operating,https://rcdb.com/19966.htm,https://rcdb.com/19965.htm,NA,NA,NA,NA,NA,NA
orient_express,steel,sit_down,kiddie,funworld_game_center,operating,https://rcdb.com/1519.htm,https://rcdb.com/5082.htm,NA,NA,NA,NA,NA,NA
minor_mike,steel,sit_down,kiddie,celebration_station,operating,https://rcdb.com/2908.htm,https://rcdb.com/5665.htm,NA,NA,NA,NA,NA,NA
rushmore_mountain_coaster,steel,sit_down,thrill,rush_mountain_adventure_park,operating,https://rcdb.com/13831.htm,https://rcdb.com/13830.htm,NA,NA,NA,NA,NA,NA
looping_star,steel,sit_down,extreme,jolly_roger_at_the_pier,operating,https://rcdb.com/610.htm,https://rcdb.com/4753.htm,NA,NA,NA,NA,NA,NA
flitzer,steel,sit_down,thrill,jolly_roger_at_the_pier,defunct,https://rcdb.com/1801.htm,https://rcdb.com/4753.htm,NA,NA,NA,NA,NA,NA
jet_400,steel,sit_down,thrill,jolly_roger_at_the_pier,defunct,https://rcdb.com/2603.htm,https://rcdb.com/4753.htm,NA,NA,NA,NA,NA,NA
zyklon,steel,sit_down,thrill,jolly_roger_at_the_pier,defunct,https://rcdb.com/2604.htm,https://rcdb.com/4753.htm,NA,NA,NA,NA,NA,NA
barnyard_coaster,steel,sit_down,kiddie,4d_farm,operating,https://rcdb.com/18709.htm,https://rcdb.com/18708.htm,NA,NA,NA,NA,NA,NA
timber_ripper_mountain_coaster,steel,sit_down,thrill,okemo_mountain_resort,operating,https://rcdb.com/13318.htm,https://rcdb.com/13317.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,athens_lions_club_kiddie_carnival,operating,https://rcdb.com/14067.htm,https://rcdb.com/14066.htm,NA,NA,NA,NA,NA,NA
flying_dragon,steel,sit_down,kiddie,funderland_amusement_park,operating,https://rcdb.com/394.htm,https://rcdb.com/4663.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,funderland_amusement_park,defunct,https://rcdb.com/15213.htm,https://rcdb.com/4663.htm,NA,NA,NA,NA,NA,NA
crazy_dane_coaster,steel,sit_down,thrill,scandia_family_fun_center,operating,https://rcdb.com/9192.htm,https://rcdb.com/9190.htm,NA,NA,NA,NA,NA,NA
python_pit,steel,sit_down,family,powerplay_family_entertainment_center,operating,https://rcdb.com/12075.htm,https://rcdb.com/12074.htm,NA,NA,NA,NA,NA,NA
twist_n_shout,steel,sit_down,family,malibu_jacks,operating,https://rcdb.com/19931.htm,https://rcdb.com/19930.htm,NA,NA,NA,NA,NA,NA
noreaster_mountain_coaster,steel,sit_down,thrill,attitash_mountain_resort,operating,https://rcdb.com/13359.htm,https://rcdb.com/13358.htm,NA,NA,NA,NA,NA,NA
canyon_coaster,steel,sit_down,thrill,canyon_coaster_adventure_park,operating,https://rcdb.com/19627.htm,https://rcdb.com/19626.htm,NA,NA,NA,NA,NA,NA
iron_shark,steel,sit_down,extreme,galveston_island_historic_pleasure_pier,operating,https://rcdb.com/10290.htm,https://rcdb.com/10289.htm,NA,NA,NA,NA,NA,NA
mountain_coaster,steel,sit_down,thrill,park_city_mountain_resort,operating,https://rcdb.com/13320.htm,https://rcdb.com/13319.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,norton_county_fair,operating,https://rcdb.com/19485.htm,https://rcdb.com/19484.htm,NA,NA,NA,NA,NA,NA
silver_spur_coaster,steel,sit_down,kiddie,historic_hawes_farms,operating,https://rcdb.com/20453.htm,https://rcdb.com/20452.htm,NA,NA,NA,NA,NA,NA
pacific_fruit_express,steel,sit_down,family,happy_hollow_park_and_zoo,operating,https://rcdb.com/3651.htm,https://rcdb.com/9041.htm,NA,NA,NA,NA,NA,NA
spinning_parrot,steel,sit_down,family,island_in_pigeon_forge,operating,https://rcdb.com/16172.htm,https://rcdb.com/4750.htm,NA,NA,NA,NA,NA,NA
thunder_eagle,wood,sit_down,thrill,island_in_pigeon_forge,defunct,https://rcdb.com/606.htm,https://rcdb.com/4750.htm,NA,NA,NA,NA,NA,NA
little_d,steel,sit_down,kiddie,island_in_pigeon_forge,defunct,https://rcdb.com/2346.htm,https://rcdb.com/4750.htm,NA,NA,NA,NA,NA,NA
twist_n_shout,steel,sit_down,family,malibu_jacks,operating,https://rcdb.com/18029.htm,https://rcdb.com/18028.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,family,howard’s_apples_farm_market,operating,https://rcdb.com/15519.htm,https://rcdb.com/15518.htm,NA,NA,NA,NA,NA,NA
pearly_whirly_coaster,steel,sit_down,family,craigs_cruisers_family_fun_center,operating,https://rcdb.com/17861.htm,https://rcdb.com/17888.htm,NA,NA,NA,NA,NA,NA
big_apple_coaster,steel,sit_down,extreme,new_york_new_york_hotel_and_casino,operating,https://rcdb.com/139.htm,https://rcdb.com/4555.htm,NA,NA,NA,NA,NA,NA
piff_the_magic_dragon,steel,sit_down,kiddie,las_vegas_mini_gran_prix,operating,https://rcdb.com/1632.htm,https://rcdb.com/5146.htm,NA,NA,NA,NA,NA,NA
beast_mountain_coaster,steel,sit_down,thrill,killington_resort,operating,https://rcdb.com/13330.htm,https://rcdb.com/13329.htm,NA,NA,NA,NA,NA,NA
spinning_coaster,steel,sit_down,family,track_family_fun_park,operating,https://rcdb.com/18180.htm,https://rcdb.com/15184.htm,NA,NA,NA,NA,NA,NA
spinning_coaster,steel,sit_down,family,track_family_fun_park,defunct,https://rcdb.com/15185.htm,https://rcdb.com/15184.htm,NA,NA,NA,NA,NA,NA
buffalo_hunt,steel,suspended,family,fort_hays_chuckwagon,operating,https://rcdb.com/18354.htm,https://rcdb.com/18353.htm,NA,NA,NA,NA,NA,NA
funcoaster,steel,sit_down,thrill,funplex,operating,https://rcdb.com/11294.htm,https://rcdb.com/11293.htm,NA,NA,NA,NA,NA,NA
switchback,wood,sit_down,thrill,zdts_amusement_park,operating,https://rcdb.com/12392.htm,https://rcdb.com/12391.htm,NA,NA,NA,NA,NA,NA
rudicoaster,steel,sit_down,family,santas_land,operating,https://rcdb.com/375.htm,https://rcdb.com/4644.htm,NA,NA,NA,NA,NA,NA
hang_ten,steel,sit_down,family,fantasy_island_amusement_park,operating,https://rcdb.com/15140.htm,https://rcdb.com/5209.htm,NA,NA,NA,NA,NA,NA
dragon,steel,sit_down,family,fantasy_island_amusement_park,defunct,https://rcdb.com/1776.htm,https://rcdb.com/5209.htm,NA,NA,NA,NA,NA,NA
expedition_everest,steel,sit_down,extreme,walt_disney_worlddisneys_animal_kingdom,operating,https://rcdb.com/2389.htm,https://rcdb.com/5109.htm,NA,NA,NA,NA,NA,NA
primeval_whirl,steel,sit_down,thrill,walt_disney_worlddisneys_animal_kingdom,defunct,https://rcdb.com/1566.htm,https://rcdb.com/5109.htm,NA,NA,NA,NA,NA,NA
primeval_whirl,steel,sit_down,thrill,walt_disney_worlddisneys_animal_kingdom,defunct,https://rcdb.com/1868.htm,https://rcdb.com/5109.htm,NA,NA,NA,NA,NA,NA
runaway_train,steel,sit_down,family,fun_center_at_paiges_crossing,operating,https://rcdb.com/3620.htm,https://rcdb.com/6004.htm,NA,NA,NA,NA,NA,NA
guardians_of_the_galaxy_cosmic_rewind,steel,sit_down,NA,walt_disney_worldepcot,operating,https://rcdb.com/15504.htm,https://rcdb.com/15503.htm,NA,NA,NA,NA,NA,NA
blue_ridge_mountain_coaster,steel,sit_down,thrill,yogi_bears_jellystone_park_campresort,operating,https://rcdb.com/20024.htm,https://rcdb.com/20023.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,kiddie,conneaut_lake_park,operating,https://rcdb.com/250.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
wild_mouse,steel,sit_down,thrill,conneaut_lake_park,defunct,https://rcdb.com/1670.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
toboggan,steel,sit_down,thrill,conneaut_lake_park,defunct,https://rcdb.com/1671.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
scenic_railway,wood,sit_down,NA,conneaut_lake_park,defunct,https://rcdb.com/1899.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
virginia_reel,wood,sit_down,NA,conneaut_lake_park,defunct,https://rcdb.com/1905.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
go_gator,steel,sit_down,kiddie,conneaut_lake_park,defunct,https://rcdb.com/10087.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
jack_rabbit,wood,sit_down,NA,conneaut_lake_park,defunct,https://rcdb.com/16002.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
blue_streak,wood,sit_down,thrill,conneaut_lake_park,defunct,https://rcdb.com/249.htm,https://rcdb.com/4590.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,sheridan_county_fairgrounds,operating,https://rcdb.com/11989.htm,https://rcdb.com/11988.htm,NA,NA,NA,NA,NA,NA
orient_express,steel,sit_down,family,arzo_sports_and_fun_park,operating,https://rcdb.com/13966.htm,https://rcdb.com/13965.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,kiddie,memphis_kiddie_park,operating,https://rcdb.com/635.htm,https://rcdb.com/4761.htm,NA,NA,NA,NA,NA,NA
speedway_coaster,steel,sit_down,family,nascar_speedpark,operating,https://rcdb.com/2780.htm,https://rcdb.com/5614.htm,NA,NA,NA,NA,NA,NA
wild_stallion,steel,sit_down,thrill,skyland_ranch,operating,https://rcdb.com/19941.htm,https://rcdb.com/19940.htm,NA,NA,NA,NA,NA,NA
rocky_top_glider,steel,suspended,family,wilderness_at_the_smokies,under_constr,https://rcdb.com/20231.htm,https://rcdb.com/20230.htm,NA,NA,NA,NA,NA,NA
sea_serpent,steel,sit_down,kiddie,kellers_flea_market,operating,https://rcdb.com/20034.htm,https://rcdb.com/20033.htm,NA,NA,NA,NA,NA,NA
galaxi,steel,sit_down,thrill,sylvan_beach_amusement_park,operating,https://rcdb.com/413.htm,https://rcdb.com/4680.htm,NA,NA,NA,NA,NA,NA
figure_8,wood,sit_down,NA,sylvan_beach_amusement_park,defunct,https://rcdb.com/14604.htm,https://rcdb.com/4680.htm,NA,NA,NA,NA,NA,NA
wild_mouse,steel,sit_down,thrill,sylvan_beach_amusement_park,defunct,https://rcdb.com/18792.htm,https://rcdb.com/4680.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,kiddie,sylvan_beach_amusement_park,defunct,https://rcdb.com/19467.htm,https://rcdb.com/4680.htm,NA,NA,NA,NA,NA,NA
wacky_worm,steel,sit_down,family,sonny_acres_farm,operating,https://rcdb.com/19108.htm,https://rcdb.com/19107.htm,NA,NA,NA,NA,NA,NA
gogator,steel,sit_down,kiddie,fun_plex,operating,https://rcdb.com/2890.htm,https://rcdb.com/5654.htm,NA,NA,NA,NA,NA,NA
big_ohhhh,steel,sit_down,thrill,fun_plex,defunct,https://rcdb.com/3843.htm,https://rcdb.com/5654.htm,NA,NA,NA,NA,NA,NA
freedom_rider,steel,sit_down,family,iplay_america,operating,https://rcdb.com/13803.htm,https://rcdb.com/13802.htm,NA,NA,NA,NA,NA,NA
runaway_mine_train,steel,sit_down,family,miner_mikes_adventure_town,operating,https://rcdb.com/2825.htm,https://rcdb.com/5628.htm,NA,NA,NA,NA,NA,NA
noreaster_mountain_coaster,steel,sit_down,thrill,greek_peak_mountain_resort,operating,https://rcdb.com/13361.htm,https://rcdb.com/13360.htm,NA,NA,NA,NA,NA,NA
wacky_mouse,steel,sit_down,family,yorks_wild_kingdom,operating,https://rcdb.com/9261.htm,https://rcdb.com/4656.htm,NA,NA,NA,NA,NA,NA
coaster,steel,sit_down,kiddie,yorks_wild_kingdom,defunct,https://rcdb.com/10953.htm,https://rcdb.com/4656.htm,NA,NA,NA,NA,NA,NA
flitzer,steel,sit_down,thrill,yorks_wild_kingdom,defunct,https://rcdb.com/387.htm,https://rcdb.com/4656.htm,NA,NA,NA,NA,NA,NA
wild_mouse,steel,sit_down,thrill,yorks_wild_kingdom,defunct,https://rcdb.com/2805.htm,https://rcdb.com/4656.htm,NA,NA,NA,NA,NA,NA
dragon_coaster,steel,sit_down,kiddie,playland_fresno,operating,https://rcdb.com/625.htm,https://rcdb.com/4760.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,playland_fresno,defunct,https://rcdb.com/2732.htm,https://rcdb.com/4760.htm,NA,NA,NA,NA,NA,NA
myrtle_turtle,steel,sit_down,family,pavilion_park,operating,https://rcdb.com/12244.htm,https://rcdb.com/12243.htm,NA,NA,NA,NA,NA,NA
fun_in_the_sun,steel,sit_down,family,funplex,operating,https://rcdb.com/18815.htm,https://rcdb.com/18814.htm,NA,NA,NA,NA,NA,NA
shark_party,steel,sit_down,family,track_family_fun,operating,https://rcdb.com/19816.htm,https://rcdb.com/19815.htm,NA,NA,NA,NA,NA,NA
barnyard_dance,steel,sit_down,family,bengtsons_pumpkin_farm,operating,https://rcdb.com/15543.htm,https://rcdb.com/15542.htm,NA,NA,NA,NA,NA,NA
family_coaster,steel,sit_down,family,andretti_thrill_park,operating,https://rcdb.com/8024.htm,https://rcdb.com/7965.htm,NA,NA,NA,NA,NA,NA
mountain_coaster,steel,sit_down,thrill,wisp_resort,operating,https://rcdb.com/13328.htm,https://rcdb.com/13327.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,kiddie,tuscora_park,operating,https://rcdb.com/1783.htm,https://rcdb.com/5242.htm,NA,NA,NA,NA,NA,NA
figure_eight,wood,sit_down,NA,tuscora_park,defunct,https://rcdb.com/3593.htm,https://rcdb.com/5242.htm,NA,NA,NA,NA,NA,NA
thunderbolt_mountain_coaster,steel,sit_down,thrill,berkshire_east,operating,https://rcdb.com/13332.htm,https://rcdb.com/13331.htm,NA,NA,NA,NA,NA,NA
serial_serpent,steel,sit_down,family,funtimes_fun_park,operating,https://rcdb.com/19165.htm,https://rcdb.com/19164.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,city_park,operating,https://rcdb.com/10911.htm,https://rcdb.com/10910.htm,NA,NA,NA,NA,NA,NA
mountain_coaster,steel,sit_down,thrill,jiminy_peak_mountain_resort,operating,https://rcdb.com/13314.htm,https://rcdb.com/13313.htm,NA,NA,NA,NA,NA,NA
gogator,steel,sit_down,kiddie,wichita_county_fairgrounds,operating,https://rcdb.com/19481.htm,https://rcdb.com/19480.htm,NA,NA,NA,NA,NA,NA
wildcat,steel,sit_down,thrill,north_georgia_state_fair,operating,https://rcdb.com/10229.htm,https://rcdb.com/10228.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,family,midway_state_park,operating,https://rcdb.com/20898.htm,https://rcdb.com/4780.htm,NA,NA,NA,NA,NA,NA
little_dipper,steel,sit_down,family,midway_state_park,defunct,https://rcdb.com/716.htm,https://rcdb.com/4780.htm,NA,NA,NA,NA,NA,NA
jack_rabbit,wood,sit_down,NA,midway_state_park,defunct,https://rcdb.com/2267.htm,https://rcdb.com/4780.htm,NA,NA,NA,NA,NA,NA
dragon,steel,sit_down,family,midway_state_park,defunct,https://rcdb.com/2778.htm,https://rcdb.com/4780.htm,NA,NA,NA,NA,NA,NA
lady_bug,steel,sit_down,family,carousel_gardens,operating,https://rcdb.com/7655.htm,https://rcdb.com/4650.htm,NA,NA,NA,NA,NA,NA
live_oak_ladybug,steel,sit_down,family,carousel_gardens,defunct,https://rcdb.com/381.htm,https://rcdb.com/4650.htm,NA,NA,NA,NA,NA,NA
jack_rabbit,steel,sit_down,kiddie,carousel_gardens,defunct,https://rcdb.com/2368.htm,https://rcdb.com/4650.htm,NA,NA,NA,NA,NA,NA
fiesta_express,steel,sit_down,family,fun_fore_all_family_entertainment_center,operating,https://rcdb.com/2530.htm,https://rcdb.com/5497.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,captain_kid_amusement_park,operating,https://rcdb.com/18635.htm,https://rcdb.com/18634.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,hovatters_wildlife_zoo,operating,https://rcdb.com/18800.htm,https://rcdb.com/18799.htm,NA,NA,NA,NA,NA,NA
rocky_mountain_coaster,steel,sit_down,thrill,copper_mountain,operating,https://rcdb.com/15046.htm,https://rcdb.com/15045.htm,NA,NA,NA,NA,NA,NA
crazy_8s,steel,sit_down,family,johns_incredible_pizza_company,operating,https://rcdb.com/17696.htm,https://rcdb.com/17695.htm,NA,NA,NA,NA,NA,NA
power_surge,steel,sit_down,family,airway_fun_center,operating,https://rcdb.com/19955.htm,https://rcdb.com/19954.htm,NA,NA,NA,NA,NA,NA
toy_story_land,steel,sit_down,kiddie,broadacres_marketplace,operating,https://rcdb.com/20907.htm,https://rcdb.com/20906.htm,NA,NA,NA,NA,NA,NA
prairie_screamer,steel,sit_down,thrill,prairie_playland,operating,https://rcdb.com/19262.htm,https://rcdb.com/19261.htm,NA,NA,NA,NA,NA,NA
sky_high_mountain_coaster,steel,sit_down,thrill,holiday_valley,operating,https://rcdb.com/13312.htm,https://rcdb.com/13311.htm,NA,NA,NA,NA,NA,NA
wilderness_run_alpine_coaster,steel,sit_down,thrill,wilderness_run_alpine_coaster,operating,https://rcdb.com/17259.htm,https://rcdb.com/17258.htm,NA,NA,NA,NA,NA,NA
rattler,steel,sit_down,family,alley_cats,operating,https://rcdb.com/16055.htm,https://rcdb.com/16054.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,greeley_county_fairgrounds,operating,https://rcdb.com/10859.htm,https://rcdb.com/10858.htm,NA,NA,NA,NA,NA,NA
timber_twister,steel,sit_down,thrill,spirit_mountain,operating,https://rcdb.com/13326.htm,https://rcdb.com/13325.htm,NA,NA,NA,NA,NA,NA
dragon_roller_coaster,steel,sit_down,family,pixieland_amusement_park,operating,https://rcdb.com/579.htm,https://rcdb.com/4745.htm,NA,NA,NA,NA,NA,NA
mine_train,steel,sit_down,family,sonoma_traintown_railroad,operating,https://rcdb.com/12947.htm,https://rcdb.com/5618.htm,NA,NA,NA,NA,NA,NA
dragon_train,steel,sit_down,family,sonoma_traintown_railroad,defunct,https://rcdb.com/2788.htm,https://rcdb.com/5618.htm,NA,NA,NA,NA,NA,NA
minetwister,steel,sit_down,family,remlinger_farms,operating,https://rcdb.com/11439.htm,https://rcdb.com/5436.htm,NA,NA,NA,NA,NA,NA
mine_twister,steel,sit_down,kiddie,remlinger_farms,defunct,https://rcdb.com/2373.htm,https://rcdb.com/5436.htm,NA,NA,NA,NA,NA,NA
family_roller_coaster,steel,sit_down,family,wildlife_world,operating,https://rcdb.com/7410.htm,https://rcdb.com/7064.htm,NA,NA,NA,NA,NA,NA
super_grovers_box_car_derby,steel,sit_down,family,sesame_place,operating,https://rcdb.com/17799.htm,https://rcdb.com/17798.htm,NA,NA,NA,NA,NA,NA
flathead_lake_alpine_coaster,steel,sit_down,thrill,flathead_lake_alpine_coaster,operating,https://rcdb.com/20714.htm,https://rcdb.com/20713.htm,NA,NA,NA,NA,NA,NA
spinning_coaster,steel,sit_down,family,swampy_jacks_wongo_adventure,operating,https://rcdb.com/18341.htm,https://rcdb.com/11598.htm,NA,NA,NA,NA,NA,NA
1970_galaxy_rip_tide_coaster,steel,sit_down,thrill,swampy_jacks_wongo_adventure,defunct,https://rcdb.com/11599.htm,https://rcdb.com/11598.htm,NA,NA,NA,NA,NA,NA
hurricane,steel,sit_down,thrill,race_city_pcb,operating,https://rcdb.com/12397.htm,https://rcdb.com/12395.htm,NA,NA,NA,NA,NA,NA
miner_mike,steel,sit_down,kiddie,thomas_county_fairgrounds,operating,https://rcdb.com/19483.htm,https://rcdb.com/19482.htm,NA,NA,NA,NA,NA,NA
kiddie_coaster,steel,sit_down,kiddie,kiddie_land,operating,https://rcdb.com/20616.htm,https://rcdb.com/20615.htm,NA,NA,NA,NA,NA,NA
alpine_coaster,steel,sit_down,thrill,smoky_mountain_alpine_coaster,operating,https://rcdb.com/13322.htm,https://rcdb.com/13321.htm,NA,NA,NA,NA,NA,NA
rocky_top_mountain_coaster,steel,sit_down,thrill,rocky_top_mountain_coaster,operating,https://rcdb.com/16439.htm,https://rcdb.com/16438.htm,NA,NA,NA,NA,NA,NA
roadrunner_roller_coaster,steel,sit_down,kiddie,ocean_beach_park,operating,https://rcdb.com/4271.htm,https://rcdb.com/6311.htm,NA,NA,NA,NA,NA,NA
mite_mouse,steel,sit_down,thrill,ocean_beach_park,defunct,https://rcdb.com/4270.htm,https://rcdb.com/6311.htm,NA,NA,NA,NA,NA,NA
daddy_pigs_roller_coaster,steel,sit_down,family,peppa_pig_theme_park,operating,https://rcdb.com/19145.htm,https://rcdb.com/19144.htm,NA,NA,NA,NA,NA,NA
boardwalk_bullet,wood,sit_down,extreme,kemah_boardwalk,operating,https://rcdb.com/3757.htm,https://rcdb.com/6077.htm,NA,NA,NA,NA,NA,NA
roller_coaster,steel,sit_down,kiddie,huck_finns_playland,operating,https://rcdb.com/10196.htm,https://rcdb.com/12773.htm,NA,NA,NA,NA,NA,NA
python,steel,sit_down,family,spring_park,sbno,https://rcdb.com/3288.htm,https://rcdb.com/5838.htm,NA,NA,NA,NA,NA,NA
coaster_at_goats_on_the_roof,steel,sit_down,thrill,goats_on_the_roof_of_the_smokies,operating,https://rcdb.com/13308.htm,https://rcdb.com/13307.htm,NA,NA,NA,NA,NA,NA
python_pit,steel,sit_down,family,gokarts_plus,operating,https://rcdb.com/3712.htm,https://rcdb.com/6050.htm,NA,NA,NA,NA,NA,NA
mountain_coaster,steel,sit_down,thrill,gunstock_mountain_resort,operating,https://rcdb.com/13829.htm,https://rcdb.com/13828.htm,NA,NA,NA,NA,NA,NA
tiger_terror,steel,sit_down,family,safari_land,operating,https://rcdb.com/1628.htm,https://rcdb.com/5142.htm,NA,NA,NA,NA,NA,NA
rolling_thunder,steel,sit_down,family,paradise_pier_fun_park,operating,https://rcdb.com/20131.htm,https://rcdb.com/20130.htm,NA,NA,NA,NA,NA,NA
python_pit,steel,sit_down,family,fast_lane_entertainment,operating,https://rcdb.com/13446.htm,https://rcdb.com/13445.htm,NA,NA,NA,NA,NA,NA
high_voltage,steel,sit_down,family,big_rivers_waterpark_and_adventures,operating,https://rcdb.com/19600.htm,https://rcdb.com/19599.htm,NA,NA,NA,NA,NA,NA
cruiser_coaster,steel,sit_down,family,craigs_cruisers_family_fun_center,operating,https://rcdb.com/15259.htm,https://rcdb.com/15261.htm,NA,NA,NA,NA,NA,NA
rio_roller_coaster,steel,sit_down,kiddie,outlaw_pass,operating,https://rcdb.com/19906.htm,https://rcdb.com/19905.htm,NA,NA,NA,NA,NA,NA
candy_cane_coaster,steel,sit_down,kiddie,santas_workshop,operating,https://rcdb.com/363.htm,https://rcdb.com/4633.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,kiddie,santas_workshop,defunct,https://rcdb.com/18761.htm,https://rcdb.com/4633.htm,NA,NA,NA,NA,NA,NA
forest_flyer,steel,sit_down,thrill,vail_adventure_ridge,operating,https://rcdb.com/14228.htm,https://rcdb.com/14227.htm,NA,NA,NA,NA,NA,NA
spinning_coaster,steel,sit_down,family,incredible_pizza_company,operating,https://rcdb.com/14230.htm,https://rcdb.com/14229.htm,NA,NA,NA,NA,NA,NA
gravity_roller_coaster,steel,sit_down,family,schnepf_farms,operating,https://rcdb.com/4080.htm,https://rcdb.com/5510.htm,NA,NA,NA,NA,NA,NA
gold_mine_express,steel,sit_down,family,schnepf_farms,defunct,https://rcdb.com/2566.htm,https://rcdb.com/5510.htm,NA,NA,NA,NA,NA,NA
storm_chaser,steel,sit_down,family,in_the_game_funtrackers,operating,https://rcdb.com/19368.htm,https://rcdb.com/5743.htm,NA,NA,NA,NA,NA,NA
zyklon,steel,sit_down,thrill,in_the_game_funtrackers,defunct,https://rcdb.com/2636.htm,https://rcdb.com/5743.htm,NA,NA,NA,NA,NA,NA
rolling_thunder,steel,sit_down,kiddie,in_the_game_funtrackers,defunct,https://rcdb.com/3101.htm,https://rcdb.com/5743.htm,NA,NA,NA,NA,NA,NA
unknown,steel,sit_down,kiddie,in_the_game_funtrackers,defunct,https://rcdb.com/4086.htm,https://rcdb.com/5743.htm,NA,NA,NA,NA,NA,NA
dragon_coaster,steel,sit_down,family,in_the_game_funtrackers,defunct,https://rcdb.com/14095.htm,https://rcdb.com/5743.htm,NA,NA,NA,NA,NA,NA
swiss_toboggan,steel,sit_down,thrill,in_the_game_funtrackers,defunct,https://rcdb.com/18725.htm,https://rcdb.com/5743.htm,NA,NA,NA,NA,NA,NA
aftershock,steel,sit_down,thrill,alaska_state_fair,operating,https://rcdb.com/19525.htm,https://rcdb.com/19524.htm,NA,NA,NA,NA,NA,NA
dragon,steel,sit_down,family,tanque_verde_swap,operating,https://rcdb.com/20761.htm,https://rcdb.com/20760.htm,NA,NA,NA,NA,NA,NA
twist_n_shout,steel,sit_down,family,malibu_jacks,operating,https://rcdb.com/16365.htm,https://rcdb.com/16364.htm,NA,NA,NA,NA,NA,NA
miner_mike,steel,sit_down,kiddie,haunted_trails,operating,https://rcdb.com/2265.htm,https://rcdb.com/5399.htm,NA,NA,NA,NA,NA,NA
log_roller_coaster,steel,sit_down,family,yellowstone_bear_world,operating,https://rcdb.com/14146.htm,https://rcdb.com/11376.htm,NA,NA,NA,NA,NA,NA
log_rollr_coaster,steel,sit_down,kiddie,yellowstone_bear_world,defunct,https://rcdb.com/11377.htm,https://rcdb.com/11376.htm,NA,NA,NA,NA,NA,NA
spinning_coaster,steel,sit_down,family,tulsas_incredible_pizza_company,operating,https://rcdb.com/12751.htm,https://rcdb.com/12750.htm,NA,NA,NA,NA,NA,NA
aeries_alpine_coaster,steel,sit_down,thrill,aeries_resort_and_winery,operating,https://rcdb.com/19783.htm,https://rcdb.com/19782.htm,NA,NA,NA,NA,NA,NA
miner_mike,steel,sit_down,kiddie,harvest_tyme_pumpkin_patch,operating,https://rcdb.com/13460.htm,https://rcdb.com/13459.htm,NA,NA,NA,NA,NA,NA
georgia_mountain_coaster,steel,sit_down,thrill,georgia_mountain_coaster,operating,https://rcdb.com/14981.htm,https://rcdb.com/14980.htm,NA,NA,NA,NA,NA,NA
giant_dipper,wood,sit_down,NA,belmont_park,operating,https://rcdb.com/203.htm,https://rcdb.com/4572.htm,NA,NA,NA,NA,NA,NA
